,Date,Open,High,Low,Close,Volume
0,"Feb 24, 2023",488.58,490.36,484.70,488.61,"1,587,600"
1,"Feb 23, 2023",498.80,498.86,487.86,493.14,"1,546,300"
2,"Feb 22, 2023",503.92,505.46,496.60,497.39,"1,332,000"
3,"Feb 21, 2023",500.82,503.99,496.55,501.74,"1,811,800"
4,"Feb 17, 2023",504.27,507.71,501.84,507.48,"1,340,400"
5,"Feb 16, 2023",503.61,510.73,503.60,504.10,"1,456,000"
6,"Feb 15, 2023",502.73,511.42,501.34,511.28,"1,422,600"
7,"Feb 14, 2023",505.01,507.85,498.63,503.22,"1,257,300"
8,"Feb 13, 2023",501.74,506.79,501.35,506.45,"1,452,600"
9,"Feb 10, 2023",498.51,500.55,495.38,499.99,"1,536,800"
10,"Feb 09, 2023",505.29,509.16,498.42,500.63,"1,517,300"
11,"Feb 08, 2023",511.29,512.18,501.56,503.81,"2,062,900"
12,"Feb 07, 2023",511.99,517.99,507.39,516.53,"1,927,300"
13,"Feb 06, 2023",514.44,517.22,512.27,515.59,"1,740,100"
14,"Feb 03, 2023",519.13,521.55,512.50,514.80,"1,844,100"
15,"Feb 02, 2023",524.29,530.05,520.64,523.43,"2,287,400"
16,"Feb 02, 2023",Dividend,,,,
17,"Feb 01, 2023",508.31,520.45,504.72,517.91,"2,080,200"
18,"Jan 31, 2023",503.23,511.41,502.00,511.14,"1,924,100"
19,"Jan 30, 2023",500.37,505.60,500.37,503.28,"1,855,900"
20,"Jan 27, 2023",499.76,509.10,497.86,503.29,"2,034,100"
21,"Jan 26, 2023",493.20,498.67,491.77,498.30,"1,576,400"
22,"Jan 25, 2023",489.36,491.94,484.50,490.88,"1,329,800"
23,"Jan 24, 2023",492.05,493.60,487.01,492.11,"1,510,200"
24,"Jan 23, 2023",479.95,495.24,477.60,492.61,"2,709,400"
25,"Jan 20, 2023",473.92,480.32,469.47,480.11,"2,588,600"
26,"Jan 19, 2023",476.24,477.56,468.07,469.49,"1,919,500"
27,"Jan 18, 2023",484.81,488.81,478.52,479.47,"1,925,500"
28,"Jan 17, 2023",485.13,490.48,484.37,486.77,"1,539,900"
29,"Jan 13, 2023",480.89,485.59,479.00,485.25,"1,405,900"
30,"Jan 12, 2023",484.99,485.00,478.75,482.43,"1,628,200"
31,"Jan 11, 2023",480.33,484.52,479.11,484.31,"1,576,400"
32,"Jan 10, 2023",477.14,482.09,475.48,481.40,"1,649,900"
33,"Jan 09, 2023",482.93,486.87,478.14,478.75,"2,384,800"
34,"Jan 06, 2023",463.08,484.42,462.22,482.87,"5,174,500"
35,"Jan 05, 2023",454.54,456.43,449.62,450.19,"2,169,300"
36,"Jan 04, 2023",457.18,459.51,452.59,456.56,"2,097,300"
37,"Jan 03, 2023",458.00,458.80,447.90,453.28,"1,978,100"
38,"Dec 30, 2022",454.65,456.70,450.75,456.50,"1,803,200"
39,"Dec 29, 2022",455.63,459.00,453.46,456.53,"1,465,000"
40,"Dec 28, 2022",457.54,460.46,452.80,452.99,"1,324,100"
41,"Dec 27, 2022",464.40,464.70,457.11,458.50,"1,230,800"
42,"Dec 23, 2022",457.52,463.18,454.80,462.65,"1,229,500"
43,"Dec 22, 2022",458.65,460.40,453.39,458.71,"1,906,100"
44,"Dec 21, 2022",459.38,463.69,456.20,462.06,"1,462,400"
45,"Dec 20, 2022",456.56,460.25,452.53,457.82,"1,993,700"
46,"Dec 19, 2022",460.92,463.41,455.36,458.63,"1,939,200"
47,"Dec 16, 2022",461.26,464.79,456.88,461.45,"4,909,200"
48,"Dec 15, 2022",475.34,476.70,463.16,463.91,"3,437,700"
49,"Dec 14, 2022",488.86,491.69,481.04,483.52,"2,145,000"
50,"Dec 13, 2022",497.04,497.97,481.55,488.20,"2,626,700"
51,"Dec 12, 2022",482.73,487.82,480.67,487.68,"2,276,400"
52,"Dec 09, 2022",475.10,490.09,470.50,483.02,"4,211,100"
53,"Dec 08, 2022",482.90,483.33,473.50,481.42,"2,901,000"
54,"Dec 07, 2022",479.09,486.54,478.87,481.97,"2,072,600"
55,"Dec 06, 2022",490.66,491.47,477.17,481.16,"2,995,900"
56,"Dec 05, 2022",492.50,492.70,484.73,488.66,"2,455,300"
57,"Dec 02, 2022",498.52,498.97,492.11,494.53,"3,632,100"
58,"Dec 01, 2022",519.14,519.14,495.67,503.86,"6,970,400"
59,"Nov 30, 2022",527.41,542.58,522.14,539.25,"3,601,800"
60,"Nov 29, 2022",531.04,533.72,528.00,528.96,"1,685,700"
61,"Nov 28, 2022",530.89,536.25,528.94,530.92,"1,684,300"
62,"Nov 25, 2022",534.16,535.86,533.07,533.66,"744,200"
63,"Nov 23, 2022",534.00,536.80,530.40,534.49,"1,288,200"
64,"Nov 22, 2022",529.96,532.80,526.68,531.95,"1,809,100"
65,"Nov 21, 2022",525.74,527.28,522.08,523.37,"1,268,300"
66,"Nov 18, 2022",526.87,529.54,518.19,523.67,"1,584,400"
67,"Nov 17, 2022",519.00,521.79,512.96,521.32,"1,902,500"
68,"Nov 16, 2022",521.31,528.56,520.17,524.11,"1,833,600"
69,"Nov 15, 2022",520.00,529.80,520.00,526.47,"2,502,200"
70,"Nov 14, 2022",515.77,520.70,509.42,509.68,"1,820,200"
71,"Nov 11, 2022",513.13,516.84,506.71,515.47,"2,393,500"
72,"Nov 10, 2022",504.95,514.85,501.40,513.13,"3,098,300"
73,"Nov 09, 2022",491.90,497.58,486.86,489.97,"1,640,500"
74,"Nov 08, 2022",490.73,498.26,484.51,492.76,"1,709,900"
75,"Nov 07, 2022",477.05,490.00,474.50,488.55,"2,036,000"
76,"Nov 04, 2022",490.40,492.63,476.49,486.41,"1,987,300"
77,"Nov 03, 2022",480.88,491.33,479.71,486.29,"2,010,400"
78,"Nov 02, 2022",497.80,503.24,483.27,483.51,"2,464,400"
79,"Nov 01, 2022",503.70,507.39,499.78,499.96,"1,586,300"
80,"Oct 31, 2022",509.64,509.64,500.50,501.50,"2,192,200"
81,"Oct 28, 2022",497.30,512.82,495.97,510.87,"2,369,300"
82,"Oct 27, 2022",499.81,503.01,494.14,496.54,"1,576,600"
83,"Oct 27, 2022",Dividend,,,,
84,"Oct 26, 2022",498.00,507.42,495.69,499.45,"2,088,700"
85,"Oct 25, 2022",493.32,500.19,490.50,499.06,"2,130,900"
