,Date,Open,High,Low,Close,Volume
0,"Feb 24, 2023",58.05,58.81,57.66,58.33,"1,257,300"
1,"Feb 23, 2023",58.34,59.06,57.87,58.88,"1,501,600"
2,"Feb 22, 2023",57.18,58.48,56.85,57.46,"3,502,700"
3,"Feb 21, 2023",55.91,57.00,55.44,55.77,"2,437,300"
4,"Feb 17, 2023",58.62,58.62,56.92,57.20,"1,984,900"
5,"Feb 16, 2023",58.35,59.46,57.97,58.90,"1,424,800"
6,"Feb 15, 2023",58.98,59.81,58.57,59.52,"1,085,900"
7,"Feb 14, 2023",59.07,60.08,58.60,59.49,"1,025,200"
8,"Feb 13, 2023",58.64,59.79,58.48,59.78,"1,057,000"
9,"Feb 10, 2023",58.00,58.87,57.96,58.76,"1,015,700"
10,"Feb 09, 2023",59.27,59.43,58.11,58.31,"1,690,300"
11,"Feb 08, 2023",59.75,59.95,58.13,58.49,"1,600,600"
12,"Feb 07, 2023",59.21,60.40,58.73,60.07,"1,295,100"
13,"Feb 06, 2023",60.04,60.48,59.52,59.53,"1,064,900"
14,"Feb 03, 2023",61.18,61.69,60.30,60.74,"1,140,600"
15,"Feb 02, 2023",61.32,62.61,60.99,61.72,"1,960,900"
16,"Feb 01, 2023",59.13,60.94,58.02,60.26,"2,222,400"
17,"Jan 31, 2023",57.63,59.52,57.55,59.49,"2,297,700"
18,"Jan 30, 2023",56.79,57.64,56.45,56.49,"1,065,100"
19,"Jan 27, 2023",57.04,57.68,56.86,57.39,"639,800"
20,"Jan 26, 2023",57.00,57.76,56.35,57.16,"872,200"
21,"Jan 25, 2023",55.71,56.98,55.56,56.63,"1,003,500"
22,"Jan 24, 2023",63.19,63.19,54.71,56.36,"1,156,200"
23,"Jan 23, 2023",55.56,56.43,55.37,56.04,"943,000"
24,"Jan 20, 2023",55.38,55.91,54.62,55.86,"1,126,700"
25,"Jan 19, 2023",56.08,56.22,54.70,55.09,"1,494,500"
26,"Jan 18, 2023",56.48,57.64,56.14,56.30,"1,475,500"
27,"Jan 17, 2023",55.95,56.41,55.76,56.09,"1,042,000"
28,"Jan 13, 2023",55.07,56.32,55.07,56.13,"1,054,500"
29,"Jan 12, 2023",55.70,56.33,54.36,56.01,"1,479,300"
30,"Jan 11, 2023",55.67,55.80,55.03,55.45,"1,827,100"
31,"Jan 10, 2023",53.04,54.01,53.04,53.91,"1,687,800"
32,"Jan 09, 2023",53.51,54.40,53.18,53.39,"2,321,200"
33,"Jan 06, 2023",52.62,53.70,52.57,53.11,"1,442,400"
34,"Jan 05, 2023",51.00,52.26,50.70,52.14,"1,261,400"
35,"Jan 05, 2023",Dividend,,,,
36,"Jan 04, 2023",51.41,52.09,51.10,51.87,"1,585,800"
37,"Jan 03, 2023",50.81,50.87,49.87,50.58,"1,164,900"
38,"Dec 30, 2022",50.03,50.19,49.64,49.92,"1,153,200"
39,"Dec 29, 2022",49.40,50.67,49.02,50.41,"996,200"
40,"Dec 28, 2022",50.67,50.82,49.31,49.38,"1,002,800"
41,"Dec 27, 2022",50.53,51.06,50.31,50.58,"860,800"
42,"Dec 23, 2022",50.64,51.06,50.30,50.80,"868,700"
