,Date,Open,High,Low,Close,Volume
0,"Feb 24, 2023",249.96,251.00,248.10,249.22,"24,978,700"
1,"Feb 23, 2023",255.56,256.84,250.48,254.77,"29,219,100"
2,"Feb 22, 2023",254.09,254.34,250.34,251.51,"22,491,100"
3,"Feb 21, 2023",254.48,255.49,251.59,252.67,"28,397,400"
4,"Feb 17, 2023",259.39,260.09,256.00,258.06,"29,979,600"
5,"Feb 16, 2023",264.02,266.74,261.90,262.15,"29,603,600"
6,"Feb 15, 2023",268.32,270.73,266.18,269.32,"28,962,200"
7,"Feb 15, 2023",Dividend,,,,
8,"Feb 14, 2023",272.67,274.97,269.28,272.17,"37,047,900"
9,"Feb 13, 2023",267.64,274.60,267.15,271.32,"44,630,900"
10,"Feb 10, 2023",261.53,264.09,260.66,263.10,"25,760,900"
11,"Feb 09, 2023",273.80,273.98,262.80,263.62,"42,375,100"
12,"Feb 08, 2023",273.20,276.76,266.21,266.73,"54,686,000"
13,"Feb 07, 2023",260.53,268.77,260.08,267.56,"50,841,400"
14,"Feb 06, 2023",257.44,258.30,254.78,256.77,"22,518,000"
15,"Feb 03, 2023",259.54,264.20,257.10,258.35,"29,062,300"
16,"Feb 02, 2023",258.82,264.69,257.25,264.60,"39,940,400"
17,"Feb 01, 2023",248.00,255.18,245.47,252.75,"31,259,900"
18,"Jan 31, 2023",243.45,247.95,242.95,247.81,"26,541,100"
19,"Jan 30, 2023",244.51,245.60,242.20,242.71,"25,867,400"
20,"Jan 27, 2023",248.99,249.83,246.83,248.16,"26,480,800"
21,"Jan 26, 2023",243.65,248.31,242.00,248.00,"33,454,500"
22,"Jan 25, 2023",234.48,243.30,230.90,240.61,"66,526,600"
23,"Jan 24, 2023",242.50,243.95,240.44,242.04,"40,234,400"
24,"Jan 23, 2023",241.10,245.17,239.65,242.58,"31,934,000"
25,"Jan 20, 2023",234.86,240.74,234.51,240.22,"35,323,400"
26,"Jan 19, 2023",233.78,235.52,230.68,231.93,"28,623,000"
27,"Jan 18, 2023",241.57,242.38,235.52,235.81,"30,028,700"
28,"Jan 17, 2023",237.97,240.91,237.09,240.35,"29,831,300"
29,"Jan 13, 2023",237.00,239.37,234.92,239.23,"21,317,700"
30,"Jan 12, 2023",235.26,239.90,233.56,238.51,"27,269,500"
31,"Jan 11, 2023",231.29,235.95,231.11,235.77,"28,669,300"
32,"Jan 10, 2023",227.76,231.31,227.33,228.85,"27,033,900"
33,"Jan 09, 2023",226.45,231.24,226.41,227.12,"27,369,800"
34,"Jan 06, 2023",223.00,225.76,219.35,224.93,"43,597,700"
35,"Jan 05, 2023",227.20,227.55,221.76,222.31,"39,585,600"
36,"Jan 04, 2023",232.28,232.87,225.96,229.10,"50,623,400"
37,"Jan 03, 2023",243.08,245.75,237.40,239.58,"25,740,000"
38,"Dec 30, 2022",238.21,239.96,236.66,239.82,"21,930,800"
39,"Dec 29, 2022",235.65,241.92,235.65,241.01,"19,770,700"
40,"Dec 28, 2022",236.89,239.72,234.17,234.53,"17,457,100"
41,"Dec 27, 2022",238.70,238.93,235.83,236.96,"16,688,600"
42,"Dec 23, 2022",236.11,238.87,233.94,238.73,"21,207,000"
43,"Dec 22, 2022",241.26,241.99,233.87,238.19,"28,651,700"
44,"Dec 21, 2022",241.69,245.62,240.11,244.43,"23,690,600"
45,"Dec 20, 2022",239.40,242.91,238.42,241.80,"25,150,800"
46,"Dec 19, 2022",244.86,245.21,238.71,240.45,"29,696,400"
47,"Dec 16, 2022",248.55,249.84,243.51,244.69,"86,102,000"
48,"Dec 15, 2022",253.72,254.20,247.34,249.01,"35,560,400"
49,"Dec 14, 2022",257.13,262.59,254.31,257.22,"35,410,900"
50,"Dec 13, 2022",261.69,263.92,253.07,256.92,"42,196,900"
51,"Dec 12, 2022",247.45,252.54,247.17,252.51,"30,665,100"
52,"Dec 09, 2022",244.70,248.31,244.16,245.42,"20,609,700"
53,"Dec 08, 2022",244.84,248.74,243.06,247.40,"22,611,800"
54,"Dec 07, 2022",244.83,246.16,242.21,244.37,"20,481,500"
55,"Dec 06, 2022",250.82,251.86,243.78,245.12,"22,463,700"
56,"Dec 05, 2022",252.01,253.82,248.06,250.20,"23,435,300"
57,"Dec 02, 2022",249.82,256.06,249.69,255.02,"21,528,500"
58,"Dec 01, 2022",253.87,256.12,250.92,254.69,"26,041,500"
59,"Nov 30, 2022",240.57,255.33,239.86,255.14,"47,594,200"
60,"Nov 29, 2022",241.40,242.79,238.21,240.33,"17,956,300"
61,"Nov 28, 2022",246.08,246.65,240.80,241.76,"24,778,200"
62,"Nov 25, 2022",247.31,248.70,246.73,247.49,"9,200,800"
63,"Nov 23, 2022",245.11,248.28,244.27,247.58,"19,508,500"
64,"Nov 22, 2022",243.59,245.31,240.71,245.03,"19,665,700"
65,"Nov 21, 2022",241.43,244.67,241.19,242.05,"26,394,700"
66,"Nov 18, 2022",243.51,243.74,239.03,241.22,"27,613,500"
67,"Nov 17, 2022",237.78,243.25,237.63,241.68,"23,123,500"
68,"Nov 16, 2022",242.79,243.80,240.42,241.73,"24,093,300"
69,"Nov 16, 2022",Dividend,,,,
70,"Nov 15, 2022",245.66,247.00,240.03,241.97,"31,390,100"
71,"Nov 14, 2022",241.99,243.91,239.21,241.55,"31,123,300"
72,"Nov 11, 2022",242.99,247.99,241.93,247.11,"34,620,200"
73,"Nov 10, 2022",235.43,243.33,235.00,242.98,"46,268,000"
74,"Nov 09, 2022",227.37,228.63,224.33,224.51,"27,852,900"
75,"Nov 08, 2022",228.70,231.65,225.84,228.87,"28,192,500"
76,"Nov 07, 2022",221.99,228.41,221.28,227.87,"33,498,000"
77,"Nov 04, 2022",217.55,221.59,213.43,221.39,"36,789,100"
78,"Nov 03, 2022",220.09,220.41,213.98,214.25,"36,633,900"
79,"Nov 02, 2022",229.46,231.30,220.04,220.10,"38,407,000"
80,"Nov 01, 2022",234.60,235.74,227.33,228.17,"30,592,300"
81,"Oct 31, 2022",233.76,234.92,231.15,232.13,"28,357,300"
82,"Oct 28, 2022",226.24,236.60,226.05,235.87,"40,647,700"
83,"Oct 27, 2022",231.04,233.69,225.78,226.75,"40,424,600"
84,"Oct 26, 2022",231.17,238.30,230.06,231.32,"82,543,200"
85,"Oct 25, 2022",247.26,251.04,245.83,250.66,"34,775,500"
86,"Oct 24, 2022",243.76,247.84,241.30,247.25,"24,911,200"
87,"Oct 21, 2022",234.74,243.00,234.50,242.12,"26,299,700"
88,"Oct 20, 2022",235.77,241.31,234.87,236.15,"21,811,000"
89,"Oct 19, 2022",237.04,239.61,234.29,236.48,"19,985,700"
90,"Oct 18, 2022",243.24,243.93,235.37,238.50,"26,329,600"
91,"Oct 17, 2022",235.82,238.96,235.14,237.53,"28,142,300"
92,"Oct 14, 2022",235.54,237.24,228.34,228.56,"30,198,600"
93,"Oct 13, 2022",219.85,236.10,219.13,234.24,"42,551,800"
94,"Oct 12, 2022",225.40,227.86,223.96,225.75,"21,903,900"
95,"Oct 11, 2022",227.62,229.06,224.11,225.41,"30,474,000"
96,"Oct 10, 2022",233.05,234.56,226.73,229.25,"29,743,600"
97,"Oct 07, 2022",240.90,241.32,233.17,234.24,"37,769,600"
98,"Oct 06, 2022",247.93,250.34,246.08,246.79,"20,239,900"
99,"Oct 05, 2022",245.99,250.58,244.10,249.20,"20,347,100"
100,"Oct 04, 2022",245.09,250.36,244.98,248.88,"34,888,400"
101,"Oct 03, 2022",235.41,241.61,234.66,240.74,"28,880,400"
102,"Sep 30, 2022",238.29,240.54,232.73,232.90,"35,694,800"
103,"Sep 29, 2022",238.89,239.95,234.41,237.50,"27,484,200"
104,"Sep 28, 2022",236.81,242.33,234.73,241.07,"29,029,700"
105,"Sep 27, 2022",239.98,241.80,234.50,236.41,"27,018,700"
106,"Sep 26, 2022",237.05,241.45,236.90,237.45,"27,694,200"
107,"Sep 23, 2022",239.54,241.13,235.20,237.92,"34,176,000"
108,"Sep 22, 2022",237.87,243.86,237.57,240.98,"31,061,200"
109,"Sep 21, 2022",244.27,247.66,238.90,238.95,"28,625,600"
