,Date,Open,High,Low,Close,Volume
0,"Feb 24, 2023",232.25,234.74,229.47,232.86,"58,918,100"
1,"Feb 23, 2023",234.40,238.88,230.25,236.64,"111,799,500"
2,"Feb 22, 2023",207.07,211.04,204.21,207.54,"51,318,400"
3,"Feb 21, 2023",210.00,214.94,206.18,206.55,"41,001,500"
4,"Feb 17, 2023",216.31,217.40,209.75,213.88,"46,495,700"
5,"Feb 16, 2023",221.33,225.50,219.27,220.02,"41,202,600"
6,"Feb 15, 2023",225.49,228.55,221.06,227.64,"42,118,800"
7,"Feb 14, 2023",215.78,230.49,213.66,229.71,"67,547,400"
8,"Feb 13, 2023",215.38,220.48,209.62,217.88,"47,491,900"
9,"Feb 10, 2023",216.90,220.78,208.11,212.65,"55,031,100"
10,"Feb 09, 2023",226.06,230.20,221.20,223.37,"52,387,600"
11,"Feb 08, 2023",223.87,228.78,220.08,222.05,"55,965,100"
12,"Feb 07, 2023",213.82,222.59,211.50,221.73,"66,415,000"
13,"Feb 06, 2023",208.06,215.70,207.86,210.89,"45,219,700"
14,"Feb 03, 2023",210.00,217.45,207.89,211.00,"42,892,500"
15,"Feb 02, 2023",210.00,219.49,207.00,217.09,"56,427,600"
16,"Feb 01, 2023",196.91,211.92,196.11,209.43,"66,047,700"
17,"Jan 31, 2023",191.70,196.87,189.50,195.37,"49,801,700"
18,"Jan 30, 2023",199.50,201.40,191.50,191.62,"48,861,100"
19,"Jan 27, 2023",194.62,206.28,194.05,203.65,"54,163,300"
20,"Jan 26, 2023",197.01,201.66,192.78,198.02,"48,953,500"
21,"Jan 25, 2023",189.13,193.70,185.80,193.23,"44,953,700"
22,"Jan 24, 2023",188.27,194.95,188.20,192.65,"49,620,400"
23,"Jan 23, 2023",180.64,192.45,178.18,191.93,"65,516,300"
24,"Jan 20, 2023",170.11,178.56,168.25,178.39,"56,401,600"
25,"Jan 19, 2023",170.36,171.97,167.31,167.65,"45,293,200"
26,"Jan 18, 2023",176.67,178.73,172.82,173.77,"43,962,400"
27,"Jan 17, 2023",168.99,177.28,168.99,177.02,"51,110,200"
28,"Jan 13, 2023",162.78,169.22,161.65,168.99,"44,693,500"
29,"Jan 12, 2023",161.00,166.37,154.92,165.11,"55,140,900"
30,"Jan 11, 2023",158.40,160.28,155.63,160.01,"35,328,500"
31,"Jan 10, 2023",155.07,159.62,154.72,159.09,"38,410,100"
32,"Jan 09, 2023",152.84,160.56,151.41,156.28,"50,423,100"
33,"Jan 06, 2023",144.74,150.10,140.34,148.59,"40,482,300"
34,"Jan 05, 2023",144.91,145.64,141.48,142.65,"38,916,800"
35,"Jan 04, 2023",145.67,148.53,142.41,147.49,"43,132,400"
36,"Jan 03, 2023",148.51,149.96,140.96,143.15,"40,127,700"
37,"Dec 30, 2022",143.34,146.29,142.33,146.14,"31,027,300"
38,"Dec 29, 2022",144.02,146.83,142.27,146.03,"35,492,300"
39,"Dec 28, 2022",139.27,142.62,138.84,140.36,"35,106,600"
40,"Dec 27, 2022",150.74,151.00,140.56,141.21,"46,490,200"
41,"Dec 23, 2022",151.96,153.39,148.83,152.06,"34,932,600"
42,"Dec 22, 2022",160.94,161.38,148.82,153.39,"56,504,500"
43,"Dec 21, 2022",161.14,166.27,161.02,165.01,"32,502,500"
44,"Dec 20, 2022",160.64,163.10,158.52,160.85,"40,326,000"
45,"Dec 19, 2022",165.72,166.09,161.45,162.54,"35,403,900"
46,"Dec 16, 2022",168.64,170.41,164.10,165.71,"47,823,200"
47,"Dec 15, 2022",171.46,173.20,167.00,169.52,"47,854,200"
